osm_id,lat,lon,levels,height_tag,building_type,area_m2,perimeter_m,compactness,rectangularity,elongation,long_side_m,short_side_m,n_vertices,has_name,dsm_height_m
1208008046,13.00505,77.625869,2,,residential,150.6,50.1,0.755,0.9972,0.6691,15.0,10.1,4,0,
1208008047,13.005078,77.625728,2,,residential,65.6,32.9,0.7632,0.996,0.7093,9.6,6.8,4,0,
1208008048,13.005265,77.625709,2,,residential,112.6,43.1,0.7617,0.9963,0.7018,12.7,8.9,4,0,
1208008049,13.005354,77.625744,2,,residential,130.8,46.0,0.7775,0.9961,0.8154,12.7,10.3,4,0,
1208025542,13.005624,77.626764,2,,residential,151.9,49.9,0.7671,0.9959,0.7329,14.4,10.6,4,0,
1208025545,13.005697,77.625899,2,,residential,100.2,40.2,0.7803,0.9958,0.848,10.9,9.2,4,0,
1208025546,13.006055,77.626059,3,,residential,42.2,27.6,0.697,0.9977,0.4964,9.2,4.6,4,1,
1208025549,13.005885,77.625586,1,,residential,87.3,40.0,0.6866,0.9966,0.4756,13.6,6.5,4,0,
1208025551,13.006241,77.625778,2,,residential,100.4,41.3,0.7404,0.9972,0.6124,12.8,7.9,4,0,
1208264475,13.002311,77.571113,2,,commercial,85.7,46.2,0.5057,1.0,0.2525,18.4,4.7,5,0,
1208264477,13.003141,77.571385,1,,other,317.7,112.1,0.3178,0.9999,0.1289,49.6,6.4,4,0,
1208317211,13.003554,77.569055,3,,other,265.9,65.2,0.7849,0.9998,0.9496,16.7,15.9,4,1,
1208317224,13.002349,77.56949,4,,commercial,434.8,83.5,0.7838,0.9995,0.9133,21.8,19.9,4,0,
1208317232,13.009398,77.565822,5,,residential,138.8,53.6,0.6062,0.999,0.3537,19.8,7.0,4,0,
1208453694,12.966147,77.744871,20,59.95,other,1635.6,365.1,0.1542,0.6801,0.4564,72.6,33.1,58,1,
1208453703,12.96685,77.743347,20,59.95,other,1635.5,365.0,0.1543,0.667,0.4706,72.2,34.0,58,1,
1208453707,12.966014,77.74353,20,59.95,other,1635.5,365.0,0.1543,0.6629,0.4744,72.1,34.2,58,1,
1208465159,12.964579,77.719235,6,,commercial,8376.6,493.7,0.4319,0.6652,0.4717,163.4,77.1,22,0,
1208476872,12.936124,77.722041,14,,residential,959.1,154.1,0.5073,0.9076,0.3695,53.5,19.8,21,0,
1208476873,12.935642,77.722071,14,,residential,945.4,152.0,0.5143,0.906,0.3744,52.8,19.8,21,0,
1208685807,13.01073,77.557137,1,,residential,35422.5,887.6,0.565,0.9437,0.3095,348.3,107.8,30,1,
1208848220,12.961757,77.731584,14,,residential,409.3,125.4,0.3268,0.5865,0.63,33.3,21.0,18,0,
1209037307,12.91587,77.692071,1,,residential,205.9,57.7,0.776,0.9993,0.8025,16.0,12.9,5,0,
1209037309,12.916122,77.692082,1,,residential,236.8,62.1,0.7713,0.9993,0.7637,17.6,13.5,5,0,
1209037310,12.916266,77.692081,1,,residential,234.7,61.6,0.7761,0.9997,0.8031,17.1,13.7,5,0,
1209037311,12.916401,77.692101,1,,residential,194.9,56.1,0.777,0.9993,0.8112,15.5,12.6,5,0,
1209037312,12.916534,77.692101,1,,residential,199.0,56.6,0.781,0.9993,0.8604,15.2,13.1,5,0,
1209037313,12.916663,77.692109,1,,residential,189.9,55.9,0.7649,1.0,0.7217,16.2,11.7,5,0,
1209037314,12.91679,77.692109,1,,residential,193.6,56.1,0.772,0.9995,0.7689,15.9,12.2,5,0,
1209037315,12.917185,77.692121,1,,residential,186.7,55.6,0.7602,0.9998,0.6959,16.4,11.4,5,0,
1209037316,12.917308,77.692126,1,,residential,199.6,58.0,0.7446,0.9996,0.628,17.8,11.2,5,0,
1209037317,12.917439,77.69215,1,,residential,193.8,55.7,0.7855,0.9993,0.9957,14.0,13.9,5,0,
1209037318,12.91758,77.69216,1,,residential,188.9,55.0,0.7841,0.9996,0.918,14.3,13.2,5,0,
1209037319,12.917706,77.692162,1,,residential,166.3,52.0,0.773,0.9995,0.7769,14.6,11.4,5,0,
1209037334,12.915801,77.691354,5,,residential,1013.3,129.6,0.7585,0.9993,0.6874,38.4,26.4,5,1,
1209045746,12.917369,77.694361,1,,residential,264.2,68.7,0.7038,0.9995,0.5128,22.7,11.6,5,0,
1209045747,12.917494,77.694361,1,,residential,251.7,65.5,0.7381,0.9997,0.606,20.4,12.4,5,0,
1209045748,12.917614,77.694357,1,,residential,204.7,58.8,0.7445,0.9996,0.6284,18.1,11.3,5,0,
1209045749,12.917612,77.694083,1,,residential,183.4,54.8,0.7661,0.9995,0.7294,15.9,11.6,5,0,
1209045750,12.917486,77.694072,1,,residential,199.6,56.7,0.7801,0.9997,0.8466,15.4,13.0,5,0,
1209045751,12.91736,77.694067,1,,residential,164.3,51.4,0.781,0.9993,0.8593,13.8,11.9,5,0,
1209045752,12.91724,77.694059,1,,residential,139.6,47.4,0.7797,0.9989,0.8422,12.9,10.8,5,0,
1209045753,12.91712,77.694055,1,,residential,151.0,49.2,0.7832,0.9995,0.8989,13.0,11.7,5,0,
1209045754,12.916994,77.694046,1,,residential,140.5,47.4,0.7854,0.9995,0.9884,11.9,11.8,5,0,
1209045755,12.916868,77.694048,1,,residential,159.8,50.6,0.7839,0.9993,0.9131,13.2,12.1,5,0,
1209045756,12.916394,77.69404,1,,residential,141.9,48.5,0.7576,0.9994,0.6831,14.4,9.9,5,0,
1209045757,12.916503,77.693847,1,,residential,169.0,53.7,0.7363,0.9193,0.6484,16.8,10.9,5,0,
1209045758,12.916627,77.693835,1,,residential,206.8,58.2,0.7676,0.9999,0.7385,16.7,12.4,5,0,
1209045759,12.916751,77.693842,1,,residential,191.5,55.9,0.7688,0.9997,0.7473,16.0,12.0,5,0,
1209045760,12.91688,77.693842,1,,residential,181.0,54.0,0.7799,0.9992,0.8454,14.6,12.4,5,0,
1209045761,12.917002,77.693853,1,,residential,185.7,54.7,0.7802,0.9992,0.8509,14.8,12.6,5,0,
1209045762,12.917125,77.693863,1,,residential,191.0,55.6,0.776,0.9992,0.8024,15.4,12.4,5,0,
1209045763,12.917248,77.693861,1,,residential,206.9,58.0,0.7723,0.9995,0.7716,16.4,12.6,5,0,
1209045764,12.917372,77.693874,1,,residential,201.3,57.0,0.7786,0.9995,0.8306,15.6,12.9,5,0,
1209045765,12.917494,77.69388,1,,residential,183.7,54.6,0.7759,0.9997,0.8016,15.1,12.1,5,0,
1209045766,12.91762,77.693874,1,,residential,198.0,57.1,0.7645,0.9994,0.7194,16.6,11.9,5,0,
1209045767,12.917396,77.693589,1,,residential,189.9,55.4,0.7772,0.9997,0.8129,15.3,12.4,5,0,
1209045768,12.917271,77.693584,1,,residential,187.7,55.1,0.7762,0.9997,0.8035,15.3,12.3,5,0,
1209045769,12.917151,77.693574,1,,residential,167.3,52.1,0.7758,0.9997,0.7991,14.5,11.6,5,0,
1209045770,12.917027,77.693571,1,,residential,177.2,53.7,0.7727,0.9997,0.7733,15.1,11.7,5,0,
1209045771,12.916901,77.693568,1,,residential,182.9,54.6,0.772,0.9992,0.7687,15.4,11.9,5,0,
1209045772,12.916775,77.69356,1,,residential,168.3,52.1,0.7784,0.9996,0.8267,14.3,11.8,5,0,
1209045773,12.916651,77.693559,1,,residential,162.5,51.1,0.7819,0.9867,0.7512,14.8,11.1,5,0,
1209045774,12.91653,77.693554,1,,residential,174.0,53.3,0.7697,0.9997,0.751,15.2,11.4,5,0,
1209045775,12.916408,77.693557,1,,residential,174.7,53.4,0.7691,0.9989,0.7473,15.3,11.4,5,0,
1209045776,12.915994,77.693315,1,,residential,160.7,51.3,0.768,0.9995,0.7413,14.7,10.9,5,0,
1209045778,12.916408,77.693374,1,,residential,196.5,56.9,0.7636,0.9992,0.7143,16.6,11.9,5,0,
1209045779,12.91653,77.693376,1,,residential,189.2,55.7,0.7664,0.9993,0.7321,16.1,11.8,5,0,
1209045780,12.916655,77.693383,1,,residential,183.8,54.6,0.7759,0.9995,0.8019,15.1,12.1,5,0,
1209045781,12.916776,77.693387,1,,residential,181.7,54.4,0.7712,0.999,0.7643,15.4,11.8,5,0,
1209045782,12.916901,77.693396,1,,residential,175.4,53.2,0.7784,0.9995,0.8265,14.6,12.0,5,0,
1209045783,12.917035,77.693398,1,,residential,193.8,56.0,0.7771,0.9995,0.8152,15.4,12.6,5,0,
1209045784,12.91716,77.693401,1,,residential,176.7,53.7,0.7703,0.999,0.7561,15.3,11.6,5,0,
1209045785,12.917281,77.693406,1,,residential,187.0,55.1,0.774,0.9996,0.7852,15.4,12.1,5,0,
1209045786,12.917402,77.693409,1,,residential,189.4,55.6,0.7708,0.9997,0.7594,15.8,12.0,5,0,
1209045787,12.917525,77.693414,1,,residential,204.0,57.7,0.7691,0.9995,0.7483,16.5,12.4,5,0,
1209045788,12.917641,77.693413,1,,residential,170.8,54.0,0.7361,0.9999,0.599,16.9,10.1,5,0,
1209045789,12.917527,77.693106,1,,residential,196.2,56.5,0.7725,0.9995,0.7731,15.9,12.3,5,0,
1209045790,12.917405,77.693099,1,,residential,186.8,55.1,0.7732,0.9992,0.7784,15.5,12.1,5,0,
1209045791,12.917279,77.693092,1,,residential,188.9,55.6,0.7685,0.9998,0.7432,15.9,11.9,5,0,
1209045792,12.91715,77.693091,1,,residential,213.4,58.9,0.7727,0.9995,0.7756,16.6,12.9,5,0,
1209045793,12.917023,77.69308,1,,residential,189.7,56.1,0.7563,0.9997,0.6768,16.7,11.3,5,0,
1209045794,12.916911,77.693074,1,,residential,155.6,50.7,0.762,0.9997,0.7058,14.8,10.5,5,0,
1209045795,12.916795,77.693073,1,,residential,160.2,51.2,0.767,0.9998,0.7342,14.8,10.8,5,0,
1209045796,12.916682,77.693074,1,,residential,175.8,54.0,0.7581,0.9996,0.6856,16.0,11.0,5,0,
1209045797,12.91657,77.69307,1,,residential,164.1,51.4,0.782,1.0,0.8766,13.7,12.0,5,0,
1209045798,12.916447,77.693067,1,,residential,147.2,49.8,0.7465,0.9994,0.6354,15.2,9.7,5,0,
1209045799,12.916337,77.693067,1,,residential,155.2,50.0,0.7787,0.9992,0.8285,13.7,11.3,5,0,
1209045800,12.916215,77.693052,1,,residential,155.9,50.2,0.7773,0.9995,0.8153,13.8,11.3,5,0,
1209045801,12.916094,77.693056,1,,residential,157.1,51.5,0.7436,0.9997,0.6243,15.9,9.9,5,0,
1209045802,12.915987,77.693059,1,,residential,163.8,52.1,0.7586,0.9991,0.6885,15.4,10.6,5,0,
1209045803,12.915807,77.692841,1,,residential,225.9,60.2,0.7827,0.9995,0.888,16.0,14.2,5,0,
1209045804,12.915934,77.692845,1,,residential,167.1,52.7,0.7562,0.9998,0.6767,15.7,10.6,5,0,
1209045805,12.916047,77.692849,1,,residential,184.1,55.2,0.7596,0.9994,0.693,16.3,11.3,5,0,
1209045806,12.916172,77.692854,1,,residential,193.3,56.2,0.7689,0.9998,0.7471,16.1,12.0,5,0,
1209045807,12.91629,77.692857,1,,residential,180.9,54.4,0.7676,0.9993,0.7386,15.7,11.6,5,0,
1209045808,12.916417,77.692866,1,,residential,192.3,56.2,0.7664,0.9999,0.7304,16.2,11.9,5,0,
1209045809,12.916542,77.692866,1,,residential,192.0,56.2,0.7652,0.9994,0.7228,16.3,11.8,5,0,
1209045810,12.916668,77.692871,1,,residential,175.1,53.7,0.7627,0.9999,0.7091,15.7,11.1,5,0,
1209045811,12.916788,77.692877,1,,residential,190.4,55.6,0.7731,0.9998,0.777,15.7,12.2,5,0,
1209045812,12.916912,77.692876,1,,residential,191.0,55.7,0.7735,0.9997,0.7811,15.6,12.2,5,0,
1209045813,12.917031,77.692879,1,,residential,174.3,52.9,0.7814,0.9992,0.8661,14.2,12.3,5,0,
1209045814,12.917158,77.692892,1,,residential,183.0,54.6,0.772,0.9996,0.7687,15.4,11.9,5,0,
1209045815,12.917282,77.692898,1,,residential,182.4,54.3,0.7784,1.0,0.8273,14.8,12.3,5,0,
1209045816,12.917527,77.692903,1,,residential,177.2,53.5,0.7778,0.9997,0.8195,14.7,12.1,5,0,
1209045817,12.917651,77.692907,1,,residential,193.2,56.0,0.7735,0.999,0.7819,15.7,12.3,5,0,
1209045818,12.916559,77.692383,1,,residential,173.3,53.3,0.7671,0.9998,0.735,15.4,11.3,5,0,
1209045819,12.916685,77.692385,1,,residential,186.6,55.1,0.7711,0.9991,0.7623,15.7,11.9,5,0,
1209045820,12.916431,77.692377,1,,residential,183.3,54.7,0.7702,0.9991,0.7558,15.6,11.8,5,0,
1209045821,12.91631,77.692371,1,,residential,200.1,57.0,0.7725,0.9993,0.7721,16.1,12.4,5,0,
1209045822,12.916183,77.692366,1,,residential,200.2,57.2,0.7678,0.9996,0.7402,16.4,12.2,5,0,
1209045823,12.916061,77.692362,1,,residential,197.7,56.9,0.7673,0.9994,0.7372,16.4,12.1,5,0,
1209045824,12.915732,77.692069,1,,residential,229.1,60.6,0.7841,0.9995,0.9177,15.8,14.5,5,0,
1209045825,12.915941,77.692359,1,,residential,175.3,53.7,0.7639,0.9995,0.7164,15.6,11.2,5,0,
1209045826,12.915792,77.692558,1,,residential,218.9,59.3,0.7828,1.0,0.8909,15.7,14.0,5,0,
1209045827,12.91593,77.692569,1,,residential,176.2,54.0,0.7596,0.9995,0.6935,15.9,11.1,5,0,
1209045828,12.916052,77.692572,1,,residential,189.9,55.9,0.7636,0.9995,0.7149,16.3,11.7,5,0,
1209045829,12.91618,77.692578,1,,residential,181.9,54.5,0.7704,0.9997,0.7564,15.5,11.7,5,0,
1209045830,12.916303,77.692577,1,,residential,177.8,53.7,0.7747,0.9994,0.7908,15.0,11.9,5,0,
1209045831,12.916429,77.692583,1,,residential,187.8,55.1,0.7785,0.9993,0.8265,15.1,12.5,5,0,
1209045832,12.916552,77.692588,1,,residential,184.1,55.2,0.7597,0.9994,0.693,16.3,11.3,5,0,
1209045833,12.916676,77.692591,1,,residential,168.3,52.4,0.7702,0.999,0.7565,14.9,11.3,5,0,
1209045834,12.916797,77.692596,1,,residential,156.2,50.5,0.7696,0.9994,0.7513,14.4,10.8,5,0,
1209045835,12.916921,77.692597,1,,residential,166.9,52.1,0.7724,0.9991,0.7722,14.7,11.4,5,0,
1209045836,12.916926,77.692395,1,,residential,153.8,50.9,0.7444,0.9998,0.6279,15.7,9.8,5,0,
1209045837,12.91705,77.692603,1,,residential,176.2,53.9,0.7635,0.9996,0.7128,15.7,11.2,5,0,
1209045838,12.91704,77.6924,1,,residential,180.1,54.5,0.7625,0.9998,0.7087,15.9,11.3,5,0,
1209045839,12.917165,77.692607,1,,residential,168.1,52.3,0.773,0.9995,0.7774,14.7,11.4,5,0,
1209045840,12.917163,77.692401,1,,residential,189.8,55.7,0.769,0.9997,0.748,15.9,11.9,5,0,
1209045841,12.917294,77.692618,1,,residential,169.3,52.4,0.7757,0.9993,0.7989,14.6,11.6,5,0,
1209045842,12.917291,77.692408,1,,residential,203.5,57.3,0.7787,1.0,0.8308,15.6,13.0,5,0,
1209045843,12.917429,77.692409,1,,residential,183.9,54.5,0.7776,0.9998,0.8187,15.0,12.3,5,0,
1209045844,12.917548,77.692624,1,,residential,182.9,54.9,0.7634,0.9995,0.7129,16.0,11.4,5,0,
1209045845,12.917551,77.69242,1,,residential,193.8,56.1,0.773,0.9994,0.7779,15.8,12.3,5,0,
1209045846,12.917665,77.692624,1,,residential,173.2,54.2,0.7417,0.9997,0.618,16.7,10.3,5,0,
1209045847,12.917673,77.692418,1,,residential,177.6,54.0,0.7665,0.9997,0.7309,15.6,11.4,5,0,
1209057784,12.884585,77.666926,15,,residential,617.0,132.1,0.4441,0.9989,0.2053,54.8,11.3,4,0,
1209057785,12.884272,77.667507,15,,residential,2255.6,347.5,0.2347,0.8456,0.2751,98.5,27.1,42,0,
1209057786,12.884043,77.668456,15,,residential,1109.8,241.0,0.24,0.7997,0.4746,54.1,25.7,30,0,
1209134487,13.025684,77.58465,3,,other,2194.6,245.3,0.4584,0.8328,0.5683,68.1,38.7,21,0,
1209782290,12.908879,77.649496,4,,other,144.0,49.9,0.7281,0.9996,0.5744,15.8,9.1,4,1,
1209822859,12.964439,77.721866,2,,residential,106.5,42.4,0.7436,0.9991,0.6249,13.1,8.2,6,0,
1209822860,12.964505,77.721834,2,,residential,106.0,42.3,0.743,0.9997,0.6227,13.0,8.1,5,0,
1209822861,12.964367,77.721885,2,,residential,105.7,42.2,0.7458,0.9988,0.6325,12.9,8.2,6,0,
1209822862,12.964294,77.721904,2,,residential,108.0,42.7,0.7451,0.9996,0.6301,13.1,8.3,6,0,
1209822863,12.964222,77.721927,2,,residential,108.6,42.8,0.7464,0.9991,0.6351,13.1,8.3,6,0,
1209822864,12.964157,77.721957,2,,residential,99.7,40.8,0.754,0.9992,0.6662,12.2,8.2,5,0,
1209822868,12.96416,77.722078,2,,residential,109.1,43.1,0.7388,0.9995,0.608,13.4,8.1,4,0,
1209822874,12.963777,77.723933,3,,other,200.5,64.3,0.6099,0.9992,0.3577,23.7,8.5,4,0,
1210108206,12.959769,77.721889,6,,residential,286.8,67.7,0.7852,0.9994,0.9688,17.2,16.7,4,0,
1210108238,12.957691,77.720119,5,,residential,104.7,41.3,0.7712,0.9997,0.7628,11.7,8.9,4,0,
1210108248,12.959169,77.72029,1,,commercial,100.2,44.1,0.6484,0.9998,0.4107,15.6,6.4,4,1,
1210203300,12.956164,77.722389,2,,residential,137.4,51.9,0.6403,0.6027,0.9824,15.2,15.0,11,0,
1210203301,12.956264,77.722397,2,,residential,146.2,60.9,0.4945,0.5831,0.5052,22.3,11.3,13,0,
1210203302,12.95638,77.722402,2,,residential,161.0,63.0,0.5105,0.5797,0.564,22.2,12.5,13,0,
1210203303,12.956501,77.722409,2,,residential,165.5,62.4,0.5342,0.6336,0.5584,21.6,12.1,13,0,
1210203304,12.95662,77.722412,2,,residential,151.3,61.2,0.5071,0.6141,0.5387,21.4,11.5,13,0,
1210203305,12.956735,77.722412,2,,residential,147.0,60.6,0.5038,0.592,0.5525,21.2,11.7,13,0,
1210203306,12.956854,77.722417,2,,residential,179.0,65.3,0.5277,0.6522,0.5291,22.8,12.1,13,0,
1210203307,12.956987,77.722437,2,,residential,185.9,71.2,0.4613,0.6955,0.467,23.9,11.2,17,0,
1210203308,12.957096,77.722423,2,,residential,166.0,65.3,0.489,0.5866,0.4885,24.1,11.8,13,0,
1210203309,12.957219,77.72243,2,,residential,149.2,62.8,0.4752,0.5629,0.5285,22.4,11.8,13,0,
1210203310,12.957326,77.722428,2,,residential,169.6,61.1,0.5708,0.6934,0.5301,21.5,11.4,11,0,
1210203311,12.957444,77.722433,2,,residential,186.8,63.1,0.5905,0.6696,0.5682,22.2,12.6,10,0,
1210203325,12.95746,77.72221,2,,residential,186.8,63.0,0.5908,0.6694,0.5696,22.1,12.6,10,0,
1210203326,12.957342,77.722203,2,,residential,169.4,61.1,0.5707,0.6931,0.531,21.5,11.4,11,0,
1210203327,12.957235,77.72219,2,,residential,149.3,62.8,0.4757,0.5631,0.5294,22.4,11.8,13,0,
1210203328,12.957113,77.722184,2,,residential,165.9,65.3,0.4891,0.5867,0.4892,24.0,11.8,13,0,
1210203329,12.957006,77.72216,2,,residential,185.9,71.2,0.4612,0.6942,0.4684,23.9,11.2,17,0,
1210203330,12.956871,77.722166,2,,residential,179.1,65.3,0.5281,0.6523,0.5297,22.8,12.1,13,0,
1210203331,12.956752,77.722158,2,,residential,146.9,60.5,0.504,0.5923,0.5522,21.2,11.7,13,0,
1210203332,12.956638,77.722147,2,,residential,151.3,61.2,0.5074,0.6136,0.5404,21.4,11.5,13,0,
1210203333,12.956519,77.722138,2,,residential,165.5,62.4,0.5345,0.634,0.5586,21.6,12.1,13,0,
1210203334,12.956396,77.722132,2,,residential,168.8,63.1,0.5321,0.6061,0.5743,22.0,12.6,13,0,
1210203335,12.956275,77.722124,2,,residential,136.3,57.4,0.5191,0.595,0.5927,19.7,11.7,14,0,
1210224294,13.006096,77.624771,5,,residential,95.6,39.2,0.7813,0.9957,0.8621,10.6,9.1,4,0,
1210224295,13.006348,77.624115,3,,residential,98.9,40.3,0.7666,0.994,0.7283,11.7,8.5,4,0,
1210224296,13.006524,77.623746,1,,residential,90.1,38.1,0.7819,0.9961,0.8733,10.2,8.9,4,0,
1210224298,13.006478,77.623619,4,,residential,200.7,57.4,0.7648,0.9963,0.7189,16.7,12.0,4,1,
1210224299,13.00658,77.623385,2,,residential,162.5,52.8,0.7314,0.997,0.5828,16.7,9.7,4,0,
1210224300,13.006615,77.623297,1,,residential,155.9,52.1,0.723,0.997,0.5589,16.7,9.3,4,0,
1210224301,13.006656,77.623207,2,,residential,173.7,54.2,0.7436,0.9972,0.6238,16.7,10.4,4,0,
1210224302,13.006697,77.623117,1,,residential,152.1,51.6,0.718,0.9964,0.5463,16.7,9.1,4,0,
1210224304,13.00681,77.622935,5,,residential,670.9,109.2,0.707,0.9974,0.5185,36.0,18.7,4,0,
1210224306,13.006968,77.623223,2,,residential,244.7,63.3,0.7685,0.996,0.7411,18.2,13.5,4,0,
1210224307,13.006732,77.62371,2,,residential,152.1,51.6,0.718,0.9972,0.5455,16.7,9.1,4,0,
1210224308,13.006537,77.624163,2,,residential,68.1,34.1,0.7374,0.9966,0.602,10.7,6.4,4,0,
1210224309,13.006293,77.624911,4,,residential,238.3,63.7,0.7382,0.9967,0.6042,19.9,12.0,4,1,
1210224310,13.006147,77.625202,2,,residential,96.8,39.4,0.7846,0.9947,0.9357,10.2,9.5,4,0,
1210286687,13.00598,77.626337,4,,residential,148.5,50.3,0.7379,0.9961,0.6031,15.7,9.5,4,0,
1210286688,13.006491,77.626184,2,,residential,152.3,49.4,0.7852,0.9961,0.9675,12.6,12.2,4,0,
1210469119,12.986506,77.580209,5,,commercial,461.1,85.5,0.7926,0.9072,0.6928,27.1,18.8,5,0,
1210469120,12.986276,77.580591,6,,commercial,776.4,134.8,0.5366,0.6358,0.5364,47.7,25.6,9,0,
1210469154,12.991231,77.571853,2,,commercial,573.1,95.8,0.7854,0.999,0.9912,24.1,23.8,4,0,
1210469156,12.996033,77.566417,3,,other,105.0,43.7,0.6903,1.0,0.4836,14.7,7.1,4,0,
1210469157,12.99585,77.566477,4,,other,266.0,65.3,0.7851,0.9998,0.9635,16.6,16.0,4,0,
1210469159,12.995054,77.566654,4,,residential,393.1,83.2,0.713,0.9996,0.5341,27.1,14.5,4,0,
1210469160,12.995059,77.566497,4,,residential,380.9,81.3,0.7233,0.9995,0.5611,26.1,14.6,4,1,
1210533403,13.055392,77.597807,11,,commercial,1705.3,185.3,0.6242,0.9978,0.3759,67.4,25.3,4,0,
1210533406,13.055807,77.596659,13,,other,500.0,98.3,0.6508,0.7874,0.7815,28.5,22.3,8,0,
1210533407,13.055912,77.596362,13,,residential,1123.2,126.4,0.8833,0.8234,0.9298,38.3,35.6,11,0,
1210533408,13.055735,77.596935,13,,residential,702.4,121.0,0.603,0.7185,0.5045,44.0,22.2,5,0,
1210533425,13.054356,77.596774,16,,residential,1802.3,198.3,0.5761,0.9996,0.3191,75.2,24.0,4,0,
1210533432,13.054441,77.592985,6,,commercial,799.3,113.9,0.7748,0.8922,0.9959,30.0,29.9,4,0,
1210572409,12.943752,77.570885,5,,other,61.7,31.4,0.7847,0.9638,0.9879,8.0,8.0,4,0,
1210572432,12.94343,77.567678,5,,commercial,151.1,52.1,0.6989,0.999,0.5018,17.4,8.7,4,1,
1210690121,13.00744,77.624265,2,,residential,59.8,31.0,0.7806,0.9954,0.8522,8.4,7.2,4,0,
1210690122,13.006946,77.624689,2,,residential,87.3,42.5,0.6061,0.9969,0.3534,15.7,5.6,5,0,
1210690123,13.006997,77.624709,3,,residential,87.3,42.5,0.6067,0.9966,0.3544,15.7,5.6,5,0,
1210690124,13.007205,77.624804,5,,residential,163.8,55.1,0.6791,0.9975,0.4611,18.9,8.7,4,0,
1210690125,13.006862,77.624666,5,,other,219.4,62.1,0.7142,0.9971,0.5356,20.3,10.9,4,0,
1210690127,13.007101,77.62497,1,,residential,63.2,32.3,0.7594,0.9964,0.6896,9.6,6.6,4,0,
1210690132,13.006889,77.62538,4,,residential,113.3,44.5,0.7194,0.9975,0.5492,14.4,7.9,4,0,
1210690134,13.006415,77.62509,1,,residential,100.3,40.1,0.7837,0.9961,0.9079,10.5,9.6,4,0,
1210690135,13.006484,77.625231,4,,residential,137.6,47.0,0.7816,0.9961,0.8662,12.6,10.9,4,1,
1210690136,13.006446,77.625302,2,,residential,58.9,32.5,0.7008,0.9976,0.5046,10.8,5.5,4,0,
1210714632,13.007247,77.6239,2,,residential,128.9,45.8,0.7729,0.9966,0.7738,12.9,10.0,4,0,
1210714633,13.007284,77.623804,2,,residential,129.0,45.8,0.773,0.9965,0.7751,12.9,10.0,4,0,
1210714634,13.007347,77.623584,2,,residential,165.8,53.6,0.7257,0.9969,0.5667,17.1,9.7,4,0,
1210714639,13.007662,77.622613,3,,residential,68.4,33.2,0.7803,0.9947,0.8485,9.0,7.6,4,0,
1210714640,13.007705,77.622448,2,,residential,25.0,20.6,0.736,0.9966,0.5986,6.5,3.9,4,0,
1210714642,13.00704,77.623771,2,,residential,48.5,28.0,0.7764,0.9949,0.8039,7.8,6.3,4,0,
1210714643,13.007115,77.623564,5,,residential,139.8,47.9,0.7658,0.9963,0.7251,13.9,10.1,4,0,
1211528517,13.026196,77.702473,3,10.5,residential,161.6,51.6,0.7623,0.8907,0.7668,15.4,11.8,12,1,
1212031018,13.018449,77.760748,6,,residential,1501.2,226.8,0.3668,0.7934,0.4166,67.4,28.1,33,0,
1212031019,13.018301,77.761782,6,,residential,421.1,97.8,0.5533,0.7813,0.8615,25.0,21.5,10,0,
1212031020,13.018385,77.761399,6,,residential,1323.3,156.2,0.6816,0.9765,0.4551,54.6,24.8,6,0,
1212031021,13.018442,77.759693,6,,residential,2516.3,261.0,0.4643,0.9892,0.2385,103.3,24.6,14,0,
1212031022,13.017616,77.761372,15,,residential,617.2,195.9,0.202,0.6168,0.8375,34.6,29.0,43,0,
1212031023,13.017873,77.761243,15,,residential,609.0,195.8,0.1996,0.6085,0.8381,34.6,29.0,43,0,
1212031024,13.01788,77.760687,15,,residential,617.1,194.3,0.2054,0.6173,0.8398,34.5,29.0,39,0,
1212031025,13.017626,77.760607,15,,residential,560.5,131.6,0.407,0.8754,0.8692,27.1,23.6,18,0,
1212031026,13.017371,77.760708,15,,residential,609.2,189.5,0.2131,0.6071,0.8346,34.7,28.9,35,0,
1212031027,13.017137,77.760594,15,,residential,560.5,131.5,0.4071,0.8758,0.8696,27.1,23.6,18,0,
1212031029,13.015867,77.761031,15,,residential,1027.9,187.1,0.3688,0.8036,0.2567,70.6,18.1,22,0,
1212031030,13.015463,77.760909,15,,residential,282.0,72.4,0.6762,0.7495,0.8747,20.7,18.1,14,0,
1212031031,13.015794,77.760623,15,,residential,1310.2,278.9,0.2116,0.7241,0.2385,87.1,20.8,81,0,
1212031036,13.015222,77.759296,3,,other,684.5,126.3,0.5389,0.8037,0.4497,43.5,19.6,12,0,
1212031039,13.014483,77.759946,17,49.95,residential,262.1,86.8,0.4372,0.731,0.5604,25.3,14.2,13,0,
1212031040,13.014409,77.760572,17,49.95,residential,3103.1,527.5,0.1402,0.3896,0.8066,99.4,80.1,78,0,
1212033454,13.054357,77.764544,10,29.95,residential,1086.1,156.4,0.5581,0.9185,0.4055,54.0,21.9,13,0,
1212033455,13.054436,77.7649,10,29.95,residential,1481.6,194.0,0.4947,0.9402,0.2701,76.4,20.6,7,0,
1212109881,13.000007,77.666316,10,,residential,1774.1,289.3,0.2664,0.8177,0.3141,83.1,26.1,24,0,
1212237724,13.022236,77.548436,9,,other,4199.3,289.1,0.6315,0.7416,0.4539,111.7,50.7,4,1,
